p40,'s,0.017,minus,0.029
p40,'m,0.017,equals,0.022
p40,need,0.015,bag,0.022
p40,help,0.013,bags,0.015
p40,step,0.013,six,0.015
p40,figure,0.013,eminem,0.015
p40,okay,0.011,eight,0.015
p40,great,0.011,plus,0.015
p40,``,0.011,know,0.015
p40,awesome,0.011,twelve,0.007
p40,'',0.011,seven,0.007
p40,six,0.011,dead,0.007
p40,multiply,0.011,zero,0.007
p40,go,0.009,total,0.007
p41,multiply,0.033,multiply,0.106
p41,two,0.030,get,0.084
p41,three,0.028,one,0.071
p41,think,0.026,six,0.053
p41,five,0.021,five,0.040
p41,get,0.021,ten,0.035
p41,put,0.021,three,0.035
p41,answer,0.021,yes,0.031
p41,times,0.019,hundred,0.031
p41,okay,0.019,seven,0.027
p41,one,0.017,step,0.027
p41,great,0.016,think,0.027
p41,figure,0.016,point,0.022
p41,``,0.016,two,0.022
p41,'',0.016,times,0.022
p41,need,0.016,divided,0.022
p41,bags,0.016,correct,0.022
p41,hundred,0.014,would,0.018
p41,'m,0.014,next,0.018
p41,help,0.012,twelve,0.013
p41,miles,0.012,yep,0.013
p41,'s,0.012,like,0.013
p41,step,0.012,divide,0.009
p41,paint,0.012,want,0.009
p41,awesome,0.012,go,0.009
p42,two,0.052,one,0.062
p42,three,0.039,going,0.060
p42,five,0.033,two,0.050
p42,answer,0.028,times,0.046
p42,put,0.027,twenty,0.046
p42,times,0.027,hundred,0.042
p42,one,0.027,equals,0.039
p42,point,0.025,point,0.039
p42,okay,0.023,three,0.039
p42,figure,0.022,six,0.039
p42,step,0.020,'re,0.034
p42,ten,0.019,five,0.032
p42,need,0.019,would,0.032
p42,multiply,0.019,yes,0.030
p42,paint,0.017,answer,0.027
p42,hundred,0.016,divided,0.023
p42,seven,0.016,ten,0.021
p42,think,0.014,nine,0.021
p42,bags,0.014,'s,0.019
p42,help,0.013,fifty,0.018
p42,twenty,0.013,seven,0.018
p42,six,0.013,'m,0.018
p42,four,0.011,equal,0.014
p42,go,0.011,eight,0.014
p42,guess,0.011,four,0.012
p43,two,0.037,plus,0.094
p43,three,0.031,ten,0.065
p43,answer,0.030,one,0.058
p43,put,0.028,yes,0.058
p43,think,0.026,twelve,0.043
p43,need,0.026,six,0.043
p43,okay,0.024,three,0.043
p43,times,0.022,five,0.043
p43,figure,0.022,find,0.036
p43,know,0.020,would,0.036
p43,step,0.020,'s,0.036
p43,help,0.017,multiply,0.029
p43,five,0.017,times,0.029
p43,twenty,0.017,point,0.022
p43,paint,0.015,answer,0.022
p43,point,0.015,hundred,0.022
p43,n't,0.015,correct,0.022
p43,one,0.013,minus,0.014
p43,'m,0.013,add,0.014
p43,four,0.011,subtract,0.014
p43,far,0.011,adam,0.014
p43,'s,0.011,two,0.014
p43,feet,0.011,seven,0.007
p43,``,0.011,divide,0.007
p43,'',0.011,number,0.007
p44,two,0.058,one,0.071
p44,multiply,0.038,six,0.052
p44,three,0.031,multiply,0.049
p44,five,0.029,would,0.049
p44,one,0.027,ten,0.041
p44,okay,0.025,yes,0.030
p44,get,0.022,get,0.030
p44,put,0.022,five,0.026
p44,times,0.022,times,0.026
p44,six,0.020,three,0.026
p44,answer,0.020,hundred,0.026
p44,step,0.018,need,0.022
p44,hundred,0.018,thing,0.019
p44,figure,0.018,two,0.019
p44,need,0.018,'s,0.019
p44,bags,0.018,quantity,0.019
p44,help,0.016,current,0.015
p44,ten,0.016,equals,0.015
p44,think,0.016,amount,0.015
p44,paint,0.016,divide,0.015
p44,problem,0.016,point,0.015
p44,'m,0.016,distance,0.015
p44,twenty,0.013,seven,0.015
p44,though,0.013,eight,0.015
p44,go,0.011,find,0.011
p45,two,0.035,times,0.114
p45,three,0.033,three,0.073
p45,answer,0.023,one,0.073
p45,'s,0.021,ten,0.065
p45,times,0.021,six,0.065
p45,one,0.021,equals,0.065
p45,put,0.019,yes,0.049
p45,think,0.019,divided,0.033
p45,get,0.019,hundred,0.033
p45,``,0.017,plus,0.033
p45,'',0.017,two,0.024
p45,'m,0.017,eight,0.024
p45,six,0.015,five,0.024
p45,miles,0.015,since,0.016
p45,need,0.015,point,0.016
p45,step,0.013,yeah,0.016
p45,paint,0.013,get,0.016
p45,figure,0.013,sixty,0.016
p45,okay,0.013,thirty,0.016
p45,multiply,0.013,divide,0.008
p45,help,0.012,cheat,0.008
p45,right,0.012,image,0.008
p45,oh,0.012,four,0.008
p45,sweet,0.012,attempts,0.008
p45,five,0.010,counting,0.008
p46,two,0.033,one,0.074
p46,three,0.030,times,0.072
p46,five,0.025,ten,0.049
p46,times,0.024,equals,0.049
p46,think,0.022,five,0.047
p46,point,0.022,three,0.039
p46,answer,0.022,point,0.031
p46,one,0.021,divided,0.029
p46,put,0.019,two,0.029
p46,twenty,0.017,know,0.025
p46,sweet,0.015,okay,0.025
p46,hundred,0.015,seven,0.025
p46,figure,0.015,would,0.023
p46,get,0.014,answer,0.023
p46,know,0.014,four,0.021
p46,'s,0.014,hundred,0.019
p46,'m,0.014,yeah,0.016
p46,seven,0.013,twenty,0.016
p46,bags,0.013,six,0.016
p46,``,0.012,'s,0.014
p46,'',0.012,good,0.012
p46,go,0.011,bottom,0.012
p46,great,0.011,job,0.012
p46,awesome,0.011,got,0.010
p46,okay,0.011,already,0.010
p47,two,0.045,times,0.066
p47,point,0.032,number,0.063
p47,three,0.029,one,0.056
p47,figure,0.026,ten,0.051
p47,think,0.024,three,0.043
p47,five,0.023,five,0.043
p47,put,0.022,point,0.041
p47,far,0.020,'s,0.036
p47,'s,0.020,six,0.033
p47,answer,0.020,divided,0.028
p47,okay,0.020,two,0.028
p47,one,0.019,equals,0.025
p47,twenty,0.019,yeah,0.025
p47,get,0.016,equal,0.023
p47,times,0.016,well,0.020
p47,help,0.014,would,0.020
p47,seven,0.014,missing,0.020
p47,bags,0.014,twelve,0.018
p47,nancy,0.014,thirty,0.018
p47,ten,0.013,seven,0.015
p47,step,0.013,like,0.015
p47,feet,0.013,see,0.013
p47,'m,0.011,got,0.013
p47,ratio,0.010,9.2,0.013
p47,give,0.010,many,0.013
p48,two,0.034,times,0.101
p48,three,0.027,one,0.084
p48,think,0.025,two,0.067
p48,one,0.023,hundred,0.060
p48,five,0.022,ten,0.057
p48,'m,0.022,equals,0.057
p48,times,0.021,could,0.057
p48,answer,0.021,divided,0.054
p48,get,0.020,three,0.054
p48,put,0.020,five,0.050
p48,``,0.018,twenty,0.047
p48,'',0.018,point,0.040
p48,multiply,0.018,six,0.037
p48,okay,0.017,yes,0.034
p48,'s,0.016,four,0.020
p48,hundred,0.016,seven,0.017
p48,point,0.014,fifty,0.017
p48,figure,0.014,forty,0.013
p48,twenty,0.013,equal,0.013
p48,help,0.012,give,0.010
p48,bags,0.012,skip,0.010
p48,six,0.012,plus,0.010
p48,miles,0.010,eight,0.010
p48,ten,0.010,nine,0.007
p48,great,0.010,th,0.007
p49,three,0.035,one,0.076
p49,two,0.028,ten,0.072
p49,think,0.027,multiply,0.052
p49,multiply,0.023,supposed,0.052
p49,five,0.020,yes,0.048
p49,sweet,0.020,three,0.045
p49,one,0.020,divide,0.041
p49,put,0.018,six,0.038
p49,times,0.018,five,0.034
p49,point,0.018,point,0.031
p49,seven,0.016,make,0.031
p49,figure,0.016,hundred,0.031
p49,bags,0.016,equivalent,0.031
p49,'m,0.016,two,0.031
p49,go,0.015,correct,0.027
p49,get,0.015,seven,0.024
p49,``,0.015,thirty,0.024
p49,'',0.015,twelve,0.017
p49,answer,0.015,twenty,0.017
p49,'s,0.015,miles,0.017
p49,hundred,0.014,get,0.017
p49,problem,0.013,would,0.014
p49,awesome,0.013,answer,0.014
p49,six,0.012,'s,0.014
p49,miles,0.012,hour,0.014
p5,three,0.056,square,0.053
p5,need,0.047,one,0.045
p5,paint,0.045,inches,0.045
p5,one,0.031,fluid,0.043
p5,much,0.031,paint,0.043
p5,two,0.031,six,0.039
p5,okay,0.029,three,0.037
p5,times,0.025,ounces,0.033
p5,figure,0.025,went,0.031
p5,six,0.025,ten,0.031
p5,put,0.022,legs,0.029
p5,answer,0.020,miles,0.027
p5,feet,0.018,feet,0.025
p5,get,0.016,twelve,0.023
p5,think,0.016,need,0.023
p5,miles,0.013,would,0.021
p5,step,0.013,yes,0.019
p5,look,0.013,oz,0.019
p5,``,0.013,since,0.016
p5,'',0.013,plus,0.014
p5,multiply,0.013,unknown,0.014
p5,help,0.011,head,0.014
p5,five,0.011,hour,0.014
p5,ten,0.011,two,0.014
p5,first,0.011,half,0.012
p50,two,0.053,times,0.103
p50,three,0.053,six,0.078
p50,five,0.033,multiply,0.078
p50,put,0.030,one,0.078
p50,times,0.030,five,0.069
p50,answer,0.030,ten,0.052
p50,six,0.028,equals,0.052
p50,one,0.025,three,0.043
p50,multiply,0.025,hundred,0.043
p50,hundred,0.023,correct,0.043
p50,paint,0.020,yes,0.034
p50,need,0.020,equal,0.034
p50,bags,0.020,twenty,0.026
p50,help,0.018,cuz,0.026
p50,step,0.018,twelve,0.017
p50,figure,0.018,divide,0.017
p50,okay,0.018,'s,0.017
p50,miles,0.015,candy,0.017
p50,first,0.015,people,0.009
p50,hint,0.013,cross,0.009
p50,get,0.013,four,0.009
p50,ten,0.013,need,0.009
p50,hours,0.013,best,0.009
p50,think,0.013,bags,0.009
p50,twenty,0.013,divided,0.009
p51,two,0.031,times,0.126
p51,'m,0.025,ten,0.094
p51,know,0.024,hundred,0.069
p51,put,0.022,five,0.063
p51,think,0.022,three,0.057
p51,'',0.022,yes,0.044
p51,answer,0.022,one,0.044
p51,``,0.020,six,0.031
p51,n't,0.018,twelve,0.025
p51,five,0.015,seven,0.025
p51,good,0.014,divide,0.025
p51,get,0.014,point,0.025
p51,twenty,0.014,four,0.025
p51,three,0.014,surface,0.019
p51,figure,0.014,area,0.019
p51,help,0.013,fifty,0.019
p51,point,0.013,divided,0.019
p51,'s,0.011,multiply,0.019
p51,great,0.011,seventy,0.019
p51,times,0.011,plus,0.019
p51,problem,0.011,total,0.013
p51,really,0.010,figure,0.013
p51,sweet,0.010,'s,0.013
p51,question,0.010,amount,0.013
p51,hundred,0.010,twenty,0.013
p52,two,0.034,ten,0.058
p52,okay,0.022,five,0.048
p52,great,0.020,one,0.048
p52,think,0.020,yes,0.042
p52,get,0.019,know,0.035
p52,put,0.019,would,0.035
p52,answer,0.019,well,0.035
p52,point,0.018,six,0.032
p52,``,0.018,point,0.030
p52,'',0.018,two,0.030
p52,three,0.017,get,0.025
p52,figure,0.017,multiply,0.025
p52,'m,0.017,'s,0.023
p52,five,0.015,hundred,0.021
p52,'s,0.014,divided,0.018
p52,twenty,0.014,four,0.016
p52,one,0.013,times,0.016
p52,step,0.011,eight,0.016
p52,sweet,0.011,half,0.014
p52,hundred,0.011,twelve,0.014
p52,need,0.011,twenty,0.014
p52,far,0.010,three,0.014
p52,help,0.009,hour,0.014
p52,miles,0.009,seven,0.014
p52,eee,0.009,time,0.014
p53,one,0.026,one,0.058
p53,three,0.025,yes,0.039
p53,answer,0.024,five,0.039
p53,two,0.024,ten,0.038
p53,think,0.023,us,0.036
p53,times,0.022,four,0.031
p53,five,0.019,point,0.029
p53,get,0.019,divided,0.029
p53,put,0.019,two,0.029
p53,point,0.017,give,0.027
p53,okay,0.017,first,0.026
p53,``,0.016,equals,0.022
p53,figure,0.016,times,0.022
p53,'',0.016,'s,0.022
p53,multiply,0.016,three,0.021
p53,four,0.014,hundred,0.021
p53,twenty,0.014,multiply,0.021
p53,'s,0.013,eminem,0.019
p53,sweet,0.013,distance,0.019
p53,'m,0.013,answer,0.019
p53,hundred,0.012,twenty,0.017
p53,seven,0.012,need,0.015
p53,need,0.012,six,0.015
p53,help,0.011,fifty,0.014
p53,step,0.011,know,0.014
p54,three,0.057,equals,0.130
p54,two,0.045,times,0.127
p54,times,0.039,three,0.107
p54,five,0.029,six,0.078
p54,one,0.026,ten,0.052
p54,answer,0.026,point,0.046
p54,okay,0.024,one,0.038
p54,put,0.024,five,0.038
p54,point,0.023,seven,0.032
p54,multiply,0.023,blank,0.032
p54,six,0.021,yes,0.029
p54,think,0.019,divided,0.029
p54,step,0.016,four,0.026
p54,paint,0.016,two,0.023
p54,need,0.016,answer,0.020
p54,ten,0.015,hundred,0.020
p54,seven,0.015,equal,0.014
p54,figure,0.015,twelve,0.012
p54,eighteen,0.015,'s,0.009
p54,know,0.013,sixty,0.009
p54,hundred,0.013,multiply,0.006
p54,bags,0.013,gets,0.006
p54,help,0.011,thirty,0.006
p54,guess,0.011,could,0.006
p54,area,0.011,plus,0.006
p55,answer,0.029,could,0.070
p55,two,0.026,divided,0.059
p55,five,0.024,multiply,0.059
p55,three,0.023,three,0.055
p55,put,0.020,five,0.055
p55,point,0.020,yes,0.048
p55,figure,0.020,divide,0.040
p55,think,0.019,times,0.040
p55,``,0.019,ten,0.037
p55,'',0.019,one,0.026
p55,multiply,0.018,find,0.026
p55,'m,0.018,six,0.026
p55,times,0.017,answer,0.026
p55,get,0.017,fifty,0.026
p55,'s,0.016,seven,0.022
p55,twenty,0.016,first,0.022
p55,okay,0.015,hundred,0.018
p55,one,0.012,'re,0.018
p55,seven,0.012,going,0.015
p55,feet,0.011,thirty,0.015
p55,need,0.011,twenty,0.011
p55,help,0.010,plus,0.011
p55,step,0.010,step,0.011
p55,great,0.010,two,0.011
p55,awesome,0.010,distance,0.011
p56,three,0.061,times,0.147
p56,two,0.045,six,0.127
p56,times,0.035,three,0.078
p56,step,0.032,two,0.069
p56,one,0.032,yes,0.059
p56,okay,0.029,divided,0.059
p56,put,0.029,one,0.059
p56,answer,0.029,five,0.059
p56,multiply,0.029,point,0.039
p56,need,0.026,twelve,0.039
p56,paint,0.022,four,0.029
p56,problem,0.022,go,0.020
p56,figure,0.019,twenty,0.020
p56,six,0.019,answer,0.020
p56,help,0.016,since,0.010
p56,get,0.016,ten,0.010
p56,next,0.016,less,0.010
p56,'m,0.016,move,0.010
p56,third,0.016,sixty,0.010
p56,five,0.013,zero,0.010
p56,know,0.013,said,0.010
p56,miles,0.013,end,0.010
p56,ten,0.013,would,0.010
p56,n't,0.013,add,0.010
p56,'re,0.013,good,0.010
p57,two,0.030,one,0.067
p57,think,0.028,ten,0.060
p57,five,0.023,going,0.060
p57,answer,0.023,'re,0.060
p57,'m,0.022,multiply,0.045
p57,put,0.021,five,0.041
p57,multiply,0.021,divide,0.037
p57,three,0.019,times,0.034
p57,get,0.018,well,0.030
p57,``,0.018,seven,0.026
p57,'',0.018,three,0.026
p57,times,0.015,hundred,0.026
p57,point,0.015,answer,0.022
p57,one,0.015,'m,0.022
p57,twenty,0.015,point,0.015
p57,figure,0.014,yeah,0.015
p57,'s,0.014,yes,0.015
p57,okay,0.013,six,0.015
p57,sweet,0.013,twelve,0.011
p57,like,0.012,right,0.011
p57,step,0.012,equal,0.011
p57,bags,0.012,dividing,0.011
p57,help,0.010,divided,0.011
p57,right,0.010,stuck,0.011
p57,hundred,0.010,instead,0.011
p58,two,0.037,yes,0.070
p58,one,0.020,multiply,0.059
p58,need,0.020,one,0.059
p58,five,0.019,times,0.053
p58,figure,0.019,six,0.048
p58,answer,0.019,five,0.043
p58,put,0.018,divided,0.032
p58,times,0.018,three,0.027
p58,know,0.016,total,0.027
p58,think,0.016,time,0.027
p58,paint,0.016,surface,0.021
p58,three,0.016,ten,0.021
p58,``,0.015,two,0.021
p58,'',0.015,'s,0.021
p58,six,0.015,equivalent,0.021
p58,okay,0.015,distance,0.021
p58,much,0.014,volume,0.021
p58,get,0.014,eminem's,0.021
p58,awesome,0.014,hundred,0.021
p58,multiply,0.014,divide,0.016
p58,'m,0.014,four,0.016
p58,help,0.012,need,0.016
p58,'s,0.012,find,0.016
p58,step,0.012,area,0.016
p58,great,0.012,paint,0.016
p59,three,0.027,three,0.072
p59,two,0.027,multiply,0.067
p59,'m,0.027,ten,0.062
p59,think,0.025,one,0.062
p59,five,0.022,yes,0.062
p59,put,0.022,divide,0.046
p59,one,0.021,times,0.046
p59,okay,0.019,four,0.041
p59,answer,0.018,need,0.036
p59,'s,0.017,hundred,0.036
p59,``,0.016,five,0.031
p59,'',0.016,twelve,0.026
p59,get,0.016,step,0.026
p59,multiply,0.016,correct,0.026
p59,point,0.014,point,0.021
p59,times,0.014,seven,0.021
p59,twenty,0.013,six,0.021
p59,hundred,0.013,number,0.010
p59,step,0.012,ready,0.010
p59,great,0.012,bags,0.010
p59,problem,0.012,divided,0.010
p59,figure,0.012,answer,0.010
p59,bags,0.012,get,0.010
p59,sweet,0.010,eighty,0.010
p59,seven,0.010,distance,0.010
p6,three,0.050,one,0.078
p6,two,0.046,ten,0.078
p6,need,0.039,multiply,0.058
p6,one,0.032,three,0.058
p6,paint,0.032,surface,0.049
p6,put,0.030,yes,0.049
p6,okay,0.027,area,0.049
p6,times,0.027,six,0.049
p6,answer,0.027,would,0.039
p6,multiply,0.027,get,0.039
p6,step,0.023,equals,0.039
p6,first,0.021,times,0.039
p6,figure,0.021,hundred,0.034
p6,six,0.018,divide,0.029
p6,area,0.016,paint,0.024
p6,``,0.016,volume,0.024
p6,surface,0.016,step,0.024
p6,'',0.016,thirty,0.019
p6,help,0.014,four,0.015
p6,four,0.014,two,0.015
p6,much,0.014,zero,0.015
p6,torso,0.014,equal,0.015
p6,thinking,0.011,time,0.015
p6,miles,0.011,go,0.010
p6,twenty,0.011,divided,0.010
p60,two,0.050,times,0.100
p60,times,0.033,'s,0.090
p60,three,0.033,one,0.070
p60,answer,0.031,three,0.040
p60,five,0.028,yep,0.035
p60,put,0.026,divided,0.035
p60,multiply,0.024,good,0.035
p60,one,0.022,job,0.035
p60,step,0.020,ten,0.030
p60,think,0.020,six,0.030
p60,six,0.020,twelve,0.025
p60,okay,0.020,hundred,0.025
p60,'s,0.019,five,0.025
p60,point,0.019,figure,0.020
p60,hundred,0.019,point,0.020
p60,twenty,0.017,two,0.020
p60,figure,0.017,seven,0.015
p60,next,0.015,going,0.015
p60,'m,0.015,answer,0.015
p60,get,0.013,eight,0.015
p60,need,0.013,know,0.015
p60,bags,0.013,need,0.015
p60,help,0.011,okay,0.010
p60,go,0.011,go,0.010
p60,ten,0.011,n't,0.010
p61,two,0.050,times,0.143
p61,three,0.045,six,0.122
p61,times,0.037,equals,0.082
p61,need,0.037,yes,0.082
p61,okay,0.033,one,0.061
p61,one,0.029,three,0.061
p61,paint,0.029,point,0.061
p61,step,0.025,five,0.061
p61,put,0.025,two,0.061
p61,multiply,0.025,divided,0.041
p61,figure,0.021,eight,0.041
p61,answer,0.021,twelve,0.020
p61,first,0.021,ten,0.020
p61,help,0.017,seduce,0.020
p61,area,0.017,going,0.020
p61,n't,0.017,four,0.020
p61,``,0.017,'re,0.020
p61,surface,0.017,next,0.020
p61,'',0.017,hello,0.020
p61,six,0.017,first,0.020
p61,'m,0.017,none,0.000
p61,four,0.012,none,0.000
p61,thinking,0.012,none,0.000
p61,know,0.012,none,0.000
p61,much,0.012,none,0.000
p62,three,0.029,yes,0.087
p62,two,0.027,one,0.078
p62,put,0.022,five,0.078
p62,answer,0.022,hundred,0.068
p62,'m,0.022,ten,0.058
p62,five,0.021,times,0.058
p62,think,0.021,add,0.049
p62,great,0.019,multiply,0.049
p62,times,0.019,two,0.039
p62,one,0.019,distance,0.039
p62,need,0.019,divide,0.029
p62,okay,0.019,point,0.019
p62,``,0.017,go,0.019
p62,'',0.017,six,0.019
p62,step,0.015,'s,0.019
p62,paint,0.015,fifteen,0.019
p62,much,0.015,three,0.019
p62,figure,0.015,time,0.019
p62,sense,0.015,twelve,0.010
p62,help,0.014,seven,0.010
p62,get,0.014,four,0.010
p62,'s,0.014,see,0.010
p62,makes,0.014,find,0.010
p62,bags,0.014,bags,0.010
p62,multiply,0.014,would,0.010
p63,three,0.035,multiply,0.060
p63,two,0.028,answer,0.057
p63,five,0.023,one,0.053
p63,point,0.023,three,0.040
p63,one,0.022,two,0.040
p63,answer,0.022,six,0.037
p63,put,0.019,yes,0.033
p63,think,0.019,four,0.030
p63,okay,0.018,times,0.030
p63,times,0.017,twelve,0.027
p63,figure,0.017,seven,0.027
p63,need,0.017,ten,0.023
p63,'s,0.015,five,0.023
p63,seven,0.015,get,0.020
p63,get,0.015,step,0.017
p63,miles,0.014,amount,0.017
p63,step,0.014,number,0.017
p63,``,0.014,area,0.017
p63,'',0.014,hundred,0.017
p63,multiply,0.014,give,0.017
p63,sweet,0.012,divided,0.017
p63,paint,0.012,results,0.013
p63,four,0.011,find,0.013
p63,'m,0.011,first,0.013
p63,six,0.010,point,0.013
p64,two,0.038,get,0.050
p64,three,0.033,need,0.048
p64,point,0.026,times,0.045
p64,five,0.022,multiply,0.043
p64,multiply,0.021,since,0.040
p64,put,0.020,six,0.038
p64,figure,0.020,one,0.037
p64,answer,0.020,five,0.032
p64,times,0.018,'s,0.032
p64,think,0.018,three,0.029
p64,'s,0.017,two,0.027
p64,one,0.017,ten,0.026
p64,need,0.017,point,0.024
p64,sweet,0.016,step,0.022
p64,seven,0.016,yes,0.019
p64,okay,0.016,number,0.019
p64,get,0.015,twelve,0.018
p64,``,0.015,distance,0.016
p64,'',0.015,total,0.014
p64,twenty,0.013,hundred,0.014
p64,paint,0.013,seven,0.014
p64,six,0.013,eminem,0.013
p64,'m,0.013,'ll,0.013
p64,miles,0.012,four,0.011
p64,bags,0.012,bags,0.011
p65,think,0.032,one,0.076
p65,answer,0.023,ten,0.059
p65,know,0.022,blank,0.059
p65,two,0.022,times,0.059
p65,'m,0.022,hundred,0.056
p65,put,0.020,six,0.045
p65,get,0.018,nico,0.045
p65,figure,0.018,five,0.045
p65,step,0.017,twenty,0.035
p65,three,0.017,fifty,0.031
p65,five,0.015,equals,0.028
p65,great,0.015,two,0.028
p65,go,0.014,three,0.028
p65,sweet,0.014,answer,0.024
p65,``,0.014,got,0.021
p65,'',0.014,equal,0.021
p65,one,0.012,right,0.017
p65,n't,0.012,yes,0.017
p65,problem,0.012,twelve,0.014
p65,need,0.012,point,0.014
p65,okay,0.012,put,0.014
p65,help,0.011,'s,0.014
p65,really,0.011,'re,0.014
p65,paint,0.011,divided,0.010
p65,'re,0.011,would,0.010
p66,two,0.040,divide,0.072
p66,five,0.028,five,0.047
p66,one,0.027,twenty,0.040
p66,figure,0.027,fifty,0.032
p66,put,0.025,twelve,0.032
p66,okay,0.025,three,0.032
p66,three,0.023,need,0.032
p66,answer,0.023,four,0.029
p66,point,0.020,one,0.029
p66,help,0.018,six,0.029
p66,swim,0.018,nico,0.029
p66,think,0.018,point,0.025
p66,twenty,0.017,divided,0.025
p66,``,0.017,hundred,0.022
p66,'',0.017,two,0.022
p66,seconds,0.014,'s,0.018
p66,step,0.014,answer,0.018
p66,feet,0.014,forty,0.014
p66,seven,0.014,right,0.014
p66,times,0.013,area,0.014
p66,need,0.013,seven,0.014
p66,'m,0.013,surface,0.014
p66,far,0.011,spend,0.014
p66,twelve,0.011,yes,0.011
p66,'s,0.011,correct,0.011
p67,think,0.030,five,0.066
p67,answer,0.029,answer,0.066
p67,three,0.024,get,0.062
p67,point,0.022,yes,0.041
p67,'m,0.022,ten,0.038
p67,put,0.021,three,0.038
p67,two,0.019,correct,0.031
p67,five,0.018,thirty,0.031
p67,'s,0.017,point,0.031
p67,times,0.017,multiply,0.031
p67,``,0.017,plus,0.028
p67,'',0.017,one,0.024
p67,one,0.015,six,0.024
p67,figure,0.015,two,0.024
p67,okay,0.015,add,0.021
p67,great,0.014,job,0.021
p67,get,0.013,great,0.021
p67,twenty,0.013,twenty,0.021
p67,ah,0.013,count,0.021
p67,like,0.012,twelve,0.017
p67,seven,0.011,eight,0.017
p67,need,0.011,step,0.014
p67,help,0.010,fifty,0.010
p67,know,0.010,find,0.010
p67,really,0.010,ratio,0.010
p68,two,0.043,yes,0.077
p68,put,0.036,one,0.064
p68,need,0.034,need,0.051
p68,paint,0.032,volume,0.051
p68,step,0.025,hundred,0.051
p68,one,0.023,seven,0.038
p68,figure,0.023,ten,0.038
p68,help,0.020,paint,0.038
p68,answer,0.020,eminem,0.038
p68,first,0.018,oz,0.038
p68,three,0.018,four,0.026
p68,go,0.016,total,0.026
p68,five,0.016,twenty,0.026
p68,ten,0.016,arms,0.026
p68,okay,0.016,'s,0.026
p68,point,0.016,eight,0.026
p68,twenty,0.016,two,0.026
p68,much,0.016,multiply,0.026
p68,legs,0.016,point,0.013
p68,seven,0.016,ounces,0.013
p68,give,0.016,ft,0.013
p68,hint,0.014,bags,0.013
p68,think,0.014,six,0.013
p68,n't,0.014,th,0.013
p68,'s,0.014,legs,0.013
p69,two,0.029,ten,0.040
p69,three,0.025,three,0.038
p69,five,0.024,five,0.032
p69,answer,0.023,know,0.032
p69,put,0.021,multiply,0.032
p69,think,0.021,times,0.030
p69,point,0.021,since,0.028
p69,figure,0.018,six,0.026
p69,okay,0.017,already,0.026
p69,'m,0.017,yes,0.022
p69,times,0.016,many,0.022
p69,get,0.015,one,0.022
p69,one,0.015,get,0.020
p69,twenty,0.015,okay,0.020
p69,``,0.015,point,0.020
p69,'',0.015,two,0.020
p69,multiply,0.014,four,0.018
p69,'s,0.013,would,0.016
p69,sweet,0.013,seven,0.016
p69,seven,0.013,answer,0.016
p69,need,0.012,'s,0.016
p69,far,0.011,twelve,0.014
p69,step,0.010,hundred,0.014
p69,paint,0.010,'re,0.014
p69,hundred,0.010,fit,0.012
p7,two,0.042,one,0.060
p7,three,0.029,get,0.058
p7,five,0.027,three,0.052
p7,ratio,0.024,would,0.039
p7,point,0.024,six,0.039
p7,one,0.024,multiply,0.035
p7,put,0.020,point,0.034
p7,think,0.020,two,0.032
p7,six,0.018,divided,0.029
p7,answer,0.018,ten,0.027
p7,okay,0.018,number,0.026
p7,get,0.017,ratio,0.024
p7,ten,0.017,seven,0.024
p7,sweet,0.017,equals,0.024
p7,hundred,0.017,five,0.023
p7,multiply,0.017,four,0.021
p7,'m,0.017,twenty,0.021
p7,twenty,0.015,hundred,0.021
p7,seven,0.015,'s,0.019
p7,figure,0.015,use,0.018
p7,'s,0.014,yes,0.016
p7,``,0.014,twelve,0.016
p7,'',0.014,times,0.016
p7,bags,0.013,equivalent,0.014
p7,step,0.011,distance,0.014
p70,two,0.055,times,0.055
p70,multiply,0.051,'re,0.055
p70,three,0.043,find,0.052
p70,times,0.034,'s,0.045
p70,one,0.028,one,0.045
p70,put,0.026,many,0.045
p70,answer,0.026,need,0.034
p70,hundred,0.022,three,0.031
p70,five,0.020,multiply,0.031
p70,think,0.020,going,0.031
p70,twenty,0.020,yes,0.028
p70,point,0.018,six,0.028
p70,seven,0.016,ten,0.024
p70,figure,0.016,trying,0.024
p70,get,0.014,point,0.021
p70,right,0.014,hundred,0.021
p70,ten,0.014,equals,0.021
p70,'s,0.014,five,0.021
p70,need,0.014,two,0.021
p70,bags,0.014,seven,0.017
p70,six,0.014,bags,0.017
p70,okay,0.014,four,0.014
p70,help,0.012,correct,0.014
p70,step,0.012,eminem,0.014
p70,paint,0.012,miles,0.014
p71,one,0.033,one,0.071
p71,two,0.032,multiply,0.065
p71,three,0.032,'s,0.045
p71,sweet,0.025,yes,0.042
p71,ratio,0.022,ten,0.042
p71,think,0.022,ratio,0.039
p71,multiply,0.022,know,0.036
p71,five,0.020,would,0.032
p71,step,0.020,hundred,0.032
p71,figure,0.020,six,0.029
p71,okay,0.020,number,0.029
p71,put,0.018,correct,0.029
p71,times,0.018,five,0.026
p71,hundred,0.018,want,0.023
p71,answer,0.018,times,0.023
p71,'s,0.015,find,0.019
p71,'m,0.015,bags,0.019
p71,paint,0.013,since,0.019
p71,need,0.013,many,0.019
p71,bags,0.013,two,0.019
p71,thinking,0.012,hours,0.016
p71,miles,0.012,use,0.013
p71,ten,0.012,three,0.013
